Folio;Proceso;ESTATUS DE INGRESO;BAJA 1ER CUATRI;BAJA 2DO CUATRI;BAJA 3ER CUATRI;PROGRAMA EDUCATIVO;Fecha de nacimiento;Género;Estado civil;Hijos;Número de hijos;Edades de los hijos;Ciudad de origen;Estado de origen;Trabaja;Trabajo;Horario;Turno;Salario mensual;Dependientes económicos;Número de dependientes económicos;Casa;Vive con;Número de personas con quien vive;Persona 1 con quien vive;Persona 2 con quien vive;Persona 3 con quien vive;Persona 4 con quien vive;Persona 5 con quien vive;Persona 6 con quien vive;Persona 7 con quien vive;Persona 8 con quien vive;Persona 9 con quien vive;Persona 10 con quien vive;Dormitorio compartido;¿Con cuántos?;Agua potable;Luz eléctrica;Drenaje;Internet;Cable;Computadora;Usa transporte público;Tarjeta RedQ;Automovil propio;Apoyo para traslados;Apoyo gubernamental;Tipo de apoyo;Escolaridad padre;Escolaridad madre;Ocupación padre;Trabajo de padre;Ingreso mensual de padre;Ocupación de madre;Trabajo de madre;Ingreso mensual de madre;Ingresos mensuales familiares;Hermanos;Edad hermano 1;Edad hermano 2;Edad hermano 3;Edad hermano 4;Edad hermano 5;Edad hermano 6;Edad hermano 7;Estudios de hermano 1;Estudios de hermano 2;Estudios de hermano 3;Estudios de hermano 4;Estudios de hermano 5;Estudios de hermano 6;Estudios de hermano 7;Nivel de estudios de hermano 1;Nivel de estudios de hermano 2;Nivel de estudios de hermano 3;Nivel de estudios de hermano 4;Nivel de estudios de hermano 5;Nivel de estudios de hermano 6;Nivel de estudios de hermano 7;UPQ Primera opción;¿Por qué no?;Minutos de trayecto a la universidad;Problema o padecimiento;¿Cuál?;Miembro de la familia con problema o padecimiento;¿Quién y cuál?;R. Verbal;R. Espacial;Fluidez verbal;Razonamiento matemático;Razonamiento abstracto;Actividad física;Arte;Cálculo;Mecánico;Comunicación;Empresas;Humanidades;Idiomas;Leyes;Música;Naturaleza;Salud;Servicio;Informática;Finanzas;Interpersonal;Lingüística;Lógica matemática;Motricidad fina;Musical;Naturaleza del entorno;Visual espacial;Motricidad gruesa;Intrapersonal;Naturaleza y salud;Comunicatividad;Empuje;Optimismo;Coherencia familiar;Autoestima;Creatividad;Autonomía;Adaptación;Negociación;Resilencia;Proactividad;Organización;Visual;Auditivo;Cinestésico;Motivación interna;Apoyo externo;El aspirante tiene buena vista;El aspirante cree tener adicciones (fumar, consumir alcohol o drogas);Hábitos de estudio;Tiene o ha tenido trastornos alimenticios (anorexia, bulimia, otros);Sufre de una enfermedad crónica (diabetes, asma, lupus u otra);Tiene buena audición;Técnicas de estudio;Máximo interés;Máxima inteligencia;Equilibrio emocional;Agrega comentarios y sugerencias sobre tu experiencia durante la prueba;Probabilidad Baja (%);BAJA;;
122043515;2do proceso;NI;;;;4;2003-03-24 00:00:00;Femenino;0;0;;;Querétaro ;Querétaro;1;Empresa ;Tiempo completo;Matutino;0;No;;Propia;Familiares;4;Papá ;Mamá ;Hermano;Hermana ;;;;;;;Si;1;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;Si;No;;Preparatoria;Primaria;Trabaja;Empresa ;0,000254237;Hogar;;0;0,01875;4;28;;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Concluyó un nivel;Está cursando algún nivel;;;;;Bachillerato;Bachillerato;;;;;;1;;0,006055209;0;;No;;0,58;0,82;34;0,99;0,55;62;99;0,99;0,19;0,58;99;84;30;88;24;16;35;0,49;0,53;0,99;39;39;41;21;10;2;55;53;32;29;21;57;66;39;39;45;61;69;73;56;70;71;53;24;22;100;100;Si;No;Si;No;No;Si;Si;99;99;35,5;Satisfactoria. Ampliar el tiempo para resolver los del examen. ;10,7048645;0;;
122043700;2do proceso;NI;;;;1;2003-05-22 00:00:00;Masculino;0;0;;;San Luis de la Paz ;Guanajuato;1;Negocio familiar;Horario a tu disposición;Vespertino;3000;No;;Propia;Familiares;3;Papá;Madre;hermana;;;;;;;;No;;Si;Si;Si;Si;No;Sí, una computadora que NO es una laptop;Si;No;Si;Si;No;;Primaria;Primaria;Trabaja;Comerciante de Frutas;0,000338983;Trabaja;Comerciante de Frutas;0,04;0,025;4;33;;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Concluyó un nivel;Concluyó un nivel;Concluyó un nivel;;;;Universidad;Universidad;;;;;;1;;0,010507569;0;;No;;0,33;0,46;18;0,98;0,43;99;9;0,8;0,99;0,64;51;32;40;43;48;97;48;0,56;0,69;0,41;39;51;78;76;41;94;61;87;44;77;21;42;51;5;39;45;50;24;32;56;45;26;51;24;24;100;100;Si;No;Si;No;No;Si;Si;99;98;41,5;Me parecio muy completa;12,20730305;0;;
122043804;2do proceso;NI;;;BAC;2;2003-12-08 00:00:00;Femenino;0;0;;;QUERETARO;Querétaro;1;TIENDA DE ABARROTES;Medio tiempo;Vespertino;4800;No;;Propia;Familiares;2;MADRE;HERMANO;;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;Si;No;;Secundaria;Preparatoria;Ninguno/No aplica;;0;Trabaja;SUPERVISORA DE COMEDOR INDUSTRIAL;0,018;0,01625;1;5;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Preescolar;;;;;;;1;;0,006055209;0;;No;;0,5;0,46;29;0,88;0,66;68;59;0,8;0,76;0,82;99;66;66;78;45;66;87;0,65;0,69;0,99;89;45;51;92;49;80;61;92;62;77;42;69;66;52;39;58;87;85;81;70;33;71;31;40;28;100;100;Si;No;Si;No;No;Si;No;99;88;75,5;Demasiadas preguntas,un poco confusas pero no hubo problemas con la página.;14,32985973;0;;
122044006;2do proceso;NI;;BV;;1;2004-06-03 00:00:00;Masculino;0;0;;;Querétaro;Querétaro;0;;;;0;No;;Propia;Familiares;3;Mamá;Papá;Hermana;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;No;No;No;Si;No;;Doctorado o mayor;Doctorado o mayor;Trabaja;Empresa privada;0,000135593;Ninguno/No aplica;;0;0,01;1;15;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Secundaria;;;;;;;1;;0,003383793;0;;No;;0,93;0,23;55;0,96;0,89;99;15;0,18;0,63;0,12;36;4;60;43;15;20;56;0,07;0,99;0,69;7;19;78;97;10;23;61;93;39;73;0;69;5;0;26;45;97;15;0;89;70;11;35;33;31;100;80;Si;No;Si;No;No;Si;No;99;96;23;Al inicio fue algo confusa pero en poco tiempo fui entendiendo.;6,601144314;0;;
122029294;2do proceso;NI;;;;3;2001-11-21 00:00:00;Masculino;0;0;;;Lazaro Cárdenas;Michoacán;1;Mesero;Medio tiempo;Vespertino;3500;No;;Propia;Familiares;3;Mamá;Papá;Hermana;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;No;No;No;;Licenciatura (o grado después de preparatoria);Preparatoria;Trabaja;Empleado;8,47458E-05;Hogar;;0;0,01125;2;23;;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Está cursando algún nivel;;;;;;Universidad;Bachillerato;;;;;;1;;0,008726625;0;;No;;0,96;0,9;88;0,88;0,82;33;39;0,44;0,76;0,06;18;4;11;20;52;26;14;0,31;0,59;0,14;34;35;85;64;95;76;38;66;62;49;85;81;16;29;55;91;39;52;32;70;70;26;37;35;26;100;100;Si;No;Si;No;No;Si;Si;76;96;48;La primera sección fue un poco complicada ya que se utilizaban palabras que habia escuchado o usado muy poco;9,374786377;0;;
122044036;2do proceso;NI;;;BAC;3;1998-04-27 00:00:00;Masculino;0;0;;;ciudad de mexico ;Estado de México;0;;;;0;No;;Propia;Familiares;3;papa ;mama ;hermano ;;;;;;;;Si;1;Si;Si;Si;Si;No;Sí, una laptop;Si;No;No;Si;No;;Secundaria;Licenciatura (o grado después de preparatoria);Trabaja;chofer ;3,38983E-05;Trabaja;secretaria ;0,01;0,00875;1;28;;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;;;;;;;Universidad;;;;;;;1;;0,007836153;0;;No;;0,58;0,95;47;0,88;0,55;38;9;0,63;0,99;0,06;31;32;2;13;34;26;48;0,16;0,69;0,37;3;15;24;59;27;28;45;36;12;16;7;6;26;5;2;32;12;15;5;21;21;71;40;33;26;100;100;No;No;Si;No;No;Si;Si;99;95;7,5;me parecio una prueba muy buena, el desarrollo de cada modulo con sus respectivas preguntas me parecieron muy bien, tambien el manejo de las distintas habilidades esta super bien ejecutado ;7,71562767;0;;
122043529;2do proceso;NI;;;;4;2004-01-14 00:00:00;Masculino;0;0;;;Tuxpan;Veracruz;0;;;;0;Si;2;Propia;Familiares;3;Tío;Tía;Primo;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;No;No;No;;Licenciatura (o grado después de preparatoria);Licenciatura (o grado después de preparatoria);Trabaja;Supervisor de mantenimiento;0,00020339;Trabaja;Maestra;0,03;0,03375;1;22;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Universidad;;;;;;;1;;0,002938557;0;;No;;0,67;0,9;47;0,98;0,96;82;45;0,63;0,01;0,75;76;45;73;67;77;26;14;0,65;0,42;0,99;75;51;64;18;90;8;61;87;73;7;70;81;78;99;99;81;50;99;81;56;70;47;31;31;37;100;100;Si;No;Si;No;No;Si;Si;99;98;74;"Estuvo muy bien elaborada; lo único que hubiera considerado es un poco más de tiempo en la parte de las fichas de Dominó";4,244199753;0;;
122043800;2do proceso;NI;;;;4;2004-05-26 00:00:00;Femenino;0;0;;;Santiago de Querétaro;Querétaro;0;;;;0;No;;Propia;Familiares;7;Hija;Hija;hermana;prima;nieta;sobrina;sobrina;;;;Si;3;Si;Si;Si;Si;Si;No;Si;Si;No;Si;No;;Preparatoria;Secundaria;Trabaja;ventas;0,000169492;Trabaja;papelería;0,006;0,01875;1;12;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Secundaria;;;;;;;0;porque la uaq fue la primera que ví;0,004274265;0;;Si;madre, discapacidad en brazo izquierdo;0,93;0,9;51;0,88;0,66;50;59;0,18;0,22;0,58;62;72;99;95;61;60;92;0,73;0,1;0,99;39;39;18;12;72;46;45;17;9;87;55;69;66;29;74;45;50;52;73;80;70;71;33;35;31;100;100;No;No;Si;Si;No;No;Si;99;93;24;Pues no tengo ningún comentario en sí, rodo estuvo muy bien redactado. Pero si dieran un poco más de tiempo para resolver el área de pensamiento matemático y analítico estaría super.;6,886859894;0;;
122043737;2do proceso;NI;;;;4;2004-08-30 00:00:00;Femenino;0;0;;;Amealco;Querétaro;1;Tienda familiar;Horario a tu disposición;Matutino;800;No;;Rentada;Familiares;4;Mamá;Papá;Hermano;Hermana;;;;;;;Si;1 persona;Si;Si;Si;Si;No;Sí, una computadora que NO es una laptop;Si;No;No;Si;No;;Secundaria;Preparatoria;Trabaja;Plomería ;8,47458E-05;Hogar;;0;0,006875;2;6;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Concluyó un nivel;;;;;;Preescolar;Universidad;;;;;;1;;0,003383793;0;;No;;0,79;0,46;70;0,61;0,33;82;82;0,21;0,17;0,82;62;92;99;92;80;84;74;0,99;0,45;0,78;55;61;6;14;45;76;18;24;12;64;21;18;66;9;26;81;28;52;52;21;21;36;35;28;35;100;80;No;No;Si;No;No;Si;Si;99;79;33,5;pues estuvo bien, pero me puse muy nerviosa y me estrese un poco  ;9,161627769;0;;
122043893;2do proceso;NI;;;;0;2002-05-04 00:00:00;Masculino;0;0;;;QUERÉTARO;Querétaro;0;;;;0;No;;Propia;Familiares;5;MAMÁ;PAPÁ;HERMANO;HERMANA;HERMANA;;;;;;Si;1;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;No;No;No;;Preparatoria;Preparatoria;Trabaja;GASOLINERA;0,000101695;Hogar;;0;0,0075;3;16;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;Está cursando algún nivel;;;;;Bachillerato;Primaria;;;;;;1;;0,004274265;0;;No;;0,79;0,82;18;0,82;0,16;62;21;0,11;0,45;0,7;76;38;11;78;77;20;40;0,42;0,69;0,99;16;19;31;21;77;5;23;93;23;34;42;18;51;67;55;22;28;52;32;29;33;26;35;46;17;80;80;Si;No;Si;No;No;No;Si;99;82;19,5;Fue bastante enriquecedora, me hizo recordar temas que hacia tiempo no repasaba, me gusto mucho, gracias.;11,76058578;0;;
122043991;2do proceso;NI;;;;4;2004-07-06 00:00:00;Masculino;0;0;;;TEPIC, NAYARIT;Nayarit;0;;;;0;No;;Propia;Familiares;3;Tío;Tía;Prima;;;;;;;;No;;Si;Si;Si;Si;No;Sí, una laptop;Si;No;No;No;No;;Licenciatura (o grado después de preparatoria);Preparatoria;Ninguno/No aplica;;0,000254237;Hogar;;0;0,0625;2;21;;;18,14754098;21;24,30769231;30,5;Dejó algún nivel trunco;Dejó algún nivel trunco;;;;;;Bachillerato;Universidad;;;;;;1;;0,006945681;0;;No;;0,5;0,08;38;0,88;0,89;62;32;0,63;0,19;0,7;99;84;54;75;66;75;23;0,56;0,23;0,78;49;82;55;42;68;89;76;75;56;68;55;99;66;82;74;4;72;69;88;89;91;98;46;35;17;100;100;Si;No;Si;No;No;Si;No;99;89;52,5;Todo bien;4,381216526;0;;
122043796;2do proceso;NI;;;;5;2003-07-17 00:00:00;Masculino;0;0;;;QUERÉTARO;Querétaro;0;;;;0;No;;Propia;Familiares;3;papa ;mama;hermano ;;;;;;;;Si;1;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;No;Si;No;;Secundaria;Preparatoria;Trabaja;carpinteria ;0,00020339;Hogar;;0;0,015;1;16;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Bachillerato;;;;;;;1;;0,001157614;0;;No;;0,2;0,46;5;0,49;0,04;62;54;0,14;0,36;0,58;31;53;35;57;66;66;61;0,31;0,99;0,46;16;35;28;24;41;39;38;71;19;29;42;57;37;82;74;32;39;69;24;89;70;59;46;37;15;100;100;Si;No;Si;No;No;Si;No;99;49;17,5;el examen estuvo bien ya que no se estuvo trabando como la otra ves  ;6,25993824;0;;
122044040;2do proceso;NI;;;;3;2004-12-29 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;0;;;;0;No;;Propia;Familiares;4;Padre;Madre;Hermano;Hermana;;;;;;;Si;1;Si;Si;No;Si;No;Sí, una laptop;Si;No;No;Si;No;;Preparatoria;Secundaria;Trabaja;Obrero;0,000101695;Trabaja;Obrero;0,0096;0,0125;2;18;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Universidad;Bachillerato;;;;;;1;;0,005164737;0;;No;;0,11;0,95;5;0,92;0,75;62;91;0,18;0,99;0,64;25;72;66;62;77;97;96;0,9;0,99;0,61;12;15;28;30;49;86;28;20;23;49;31;10;37;20;3;22;18;24;24;14;33;26;46;35;17;100;80;Si;No;Si;No;No;Si;Si;99;95;17,5;la termine mas pronto, tal vez por que ya no se quedaba trabada me gusto eso;6,662355423;0;;
122044091;2do proceso;NI;;;;6;2002-06-25 00:00:00;Masculino;0;0;;;Queretaro ;Querétaro;0;;;;0;No;;Propia;Familiares;4;Padre;Madre;Hermana;Hermano ;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;Si;No;;Secundaria;Secundaria;Trabaja;Obrero ;6,77966E-05;Hogar;;0;0,005;2;23;;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Está cursando algún nivel;;;;;;Universidad;Universidad;;;;;;1;;0,002493321;0;;No;;0,3;0,23;3;0,13;0,43;62;27;0,44;0,32;0,27;7;4;25;13;15;5;14;0,07;0,99;0,04;20;11;87;53;31;16;45;92;28;13;70;69;96;52;99;45;87;85;24;56;59;36;33;28;37;100;100;Si;No;Si;No;No;Si;No;99;43;24;Lo que me di a llevar fue una gran sorpresa de las diferentes pruevas que se realizaron durante la prueba y valla que fue muy buen apoyo para asi saber que tanto se me llevo una gran sorpresa.;4,245807648;0;;
122043788;2do proceso;NI;;;;6;1999-09-25 00:00:00;Masculino;0;0;;;QUERETARO;Querétaro;0;;;;0;No;;Propia;Familiares;3;madre;padre;hermana;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;No;No;;Primaria;Preparatoria;Trabaja;escultor de cantera;6,77966E-05;Trabaja;negocio propio;0,006;0,00875;1;17;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Bachillerato;;;;;;;1;;0,008726625;0;;No;;0,71;0,82;34;0,13;0,55;99;91;0,99;0,76;0,58;99;72;99;62;86;43;66;0,73;0,99;0,99;55;89;64;86;94;28;89;92;99;73;85;81;66;99;99;99;81;37;63;70;82;71;46;37;15;100;100;Si;No;Si;No;No;Si;Si;99;82;77;la prueba estuvo bien, muy completa en ciertos casos era confuso pero todo con claridad ;5,235030651;0;;
122043946;2do proceso;NI;;;;1;2000-05-28 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;1;comerciante ;Medio tiempo;Vespertino;5000;No;;Propia;Familiares;7;Hermano ;Hermana ;Cuñado ;Abuelo ;Abuela ;Sobrino ;Sobrino ;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;Si;Si;No;;Secundaria;Secundaria;Trabaja;Comerciante ;7,62712E-05;Trabaja;Comerciante ;0,009;0,008125;5;24;;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Está cursando algún nivel;Concluyó un nivel;Está cursando algún nivel;Está cursando algún nivel;;;Bachillerato;Universidad;;;;;;1;;0,003829029;0;;No;;0,41;0,82;15;0,36;0,82;82;79;0,63;0,52;0,79;41;78;40;53;92;91;56;0,9;0,27;0,5;20;39;55;64;81;57;55;85;28;38;42;57;16;29;55;32;61;85;41;56;70;36;35;37;26;100;80;Si;No;Si;No;No;Si;No;92;82;24;Gracias. ;16,77447701;0;;
122043747;2do proceso;NI;;;;6;2003-08-29 00:00:00;Femenino;0;0;;;Querétaro;Querétaro;1;Tienda de abarrotes;Medio tiempo;Matutino;2 000;No;;Rentada;Familiares;3;Madre;Hermana;Hermana;;;;;;;;No;;Si;Si;Si;Si;No;Sí, una laptop;Si;No;Si;Si;No;;Preparatoria;Preparatoria;Trabaja;En una fábrica;0;Trabaja;Tienda de abarrotes;0,009827466;0,021174273;2;14;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Secundaria;Preescolar;;;;;;1;;0,005164737;0;;Si;Mis abuelos, diabetes;0,86;0,71;78;0,88;0,89;1;82;0,04;0,13;0,37;0;20;2;13;61;91;78;0,01;0,99;0,01;1;35;28;83;68;62;91;0;6;44;1;18;16;14;6;9;18;24;0;14;8;17;46;37;15;100;80;No;No;Si;No;No;Si;Si;99;89;3,5;Estuvo perfectamente ;4,686119556;0;;
122043928;2do proceso;NI;;;;4;2004-03-06 00:00:00;Femenino;0;0;;;Querétaro;Querétaro;0;;;;0;No;;Propia;Familiares;3;altura;nariz;ojos;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;Si;Si;Si;No;;Maestría;Licenciatura (o grado después de preparatoria);Trabaja;redes y finanzas;0,000338983;Trabaja;administradora de un call center;0,044;0,055;1;15;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;;;;;;;Bachillerato;;;;;;;1;;0,003383793;0;;No;;0,33;0,71;21;0,98;0,89;99;21;0,01;0,01;0,27;62;20;66;26;24;26;29;0,42;0,09;0,61;30;35;5;53;61;46;9;85;62;73;85;42;51;67;99;45;61;85;88;42;82;59;37;35;26;80;100;Si;No;Si;No;No;Si;Si;99;98;46;estuvo bien, muy organizada;3,35111618;0;;
122043980;2do proceso;NI;;;;1;2001-08-22 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;0;;;;0;No;;Propia;Familiares;4;Padre;Madre;Hermano;Hermano;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;No;No;Si;Si;No;;Preparatoria;Preparatoria;Trabaja;Es empleado en Tremec;0,000254237;Hogar;;0;0,025;2;18;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Bachillerato;Bachillerato;;;;;;1;;0,002048085;0;;No;;0,23;0,59;18;0,82;0,82;50;49;0,18;0,76;0,48;31;53;30;53;70;60;48;0,42;0,1;0,46;12;8;9;24;72;62;33;46;32;38;31;2;5;39;26;58;2;24;9;14;8;7;37;28;33;100;80;No;No;Si;No;No;Si;Si;76;82;22;faltaron mas ejemplos en el apartado del domino ;7,84765625;0;;
122044041;2do proceso;NI;;;;1;2002-12-16 00:00:00;Masculino;0;0;;;Querétaro;Querétaro;0;;;;0;No;;Propia;Familiares;4;Padre;Madre;Hermana;Hermana;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;Si;No;No;No;No;;Secundaria;Preparatoria;Hogar;;0,000457627;Hogar;;0;0,03375;2;16;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Bachillerato;Secundaria;;;;;;1;;0,002493321;0;;No;;0,37;0,59;51;0,88;0,82;99;59;0,32;0,52;0,42;25;72;99;13;83;66;82;0,82;0,99;0,34;20;35;18;76;54;33;76;62;62;73;55;18;51;39;26;58;18;15;24;8;33;26;44;35;20;80;100;Si;No;Si;No;No;Si;Si;99;88;41;Visualmete estuvo muy organizada la prueba, fue muy intuitiva y sin errores.;9,761426926;0;;
122043838;2do proceso;NI;;;;1;2004-01-17 00:00:00;Masculino;0;0;;;Amealco de Bonfil;Querétaro;0;;;;0;No;;Propia;Familiares;6;Padre;Madre;Hermana;Cuñado;Sobrina;Hermano;;;;;Si;1;Si;Si;No;Si;No;Sí, una laptop;No;No;No;Si;No;;Secundaria;Secundaria;Trabaja;Encargado de construcción;0,000101695;Hogar;;0;0,015;2;22;;;18,14754098;21;24,30769231;30,5;Dejó algún nivel trunco;Dejó algún nivel trunco;;;;;;Universidad;Secundaria;;;;;;1;;0,005164737;0;;Si;Padre, presenta diabetes ;0,67;0,98;3;0,96;0,33;20;15;0,18;0,45;0,17;21;15;0;20;73;26;14;0,1;0,45;0,17;7;19;45;24;45;57;55;14;23;20;7;28;16;67;26;0;39;15;9;42;45;47;44;40;15;100;60;Si;No;No;No;No;Si;No;73;98;15;La prueba estuvo bien solo que en algunos puntos el tiempo era muy justo y casi no había tiempo de razonar bien lo que pedía la pregunta.;6,806110382;0;;
122043897;2do proceso;NI;;;;1;2002-02-03 00:00:00;Masculino;0;0;;;Querétaro;Querétaro;0;;;;0;Si;2;Propia;Familiares;2;Padre;Madre;;;;;;;;;No;;Si;Si;Si;Si;Si;Sí, una laptop;No;No;No;Si;No;;Preparatoria;Secundaria;Trabaja;Venta/Reparacion de Electrónica ;0,000288136;Hogar;;0;0,02375;1;24;;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;;;;;;;Secundaria;;;;;;;1;;0,002048085;0;;No;;0,41;0,59;55;0,88;0,89;75;91;0,63;0,76;0,79;99;72;13;67;48;88;48;0,9;0,99;0,99;85;89;69;83;16;62;96;97;89;73;99;81;66;99;99;32;93;93;73;95;99;98;35;35;28;100;100;Si;No;Si;No;No;Si;Si;99;89;87;Estuvo en parte bien la prueba, pero deberían de poner mas ejemplos de como resolver algunos ejercicios, como los del domino y lo de las figuras, pero en todo los de mas todo bien.;11,81497955;0;;
122044020;2do proceso;NI;;;;1;2003-08-17 00:00:00;Masculino;0;0;;;Queretaro;Querétaro;0;;;;0;No;;Propia;Familiares;7;Papá;Mamá;Hermano;Hermana;Cuñada;Sobrina;Sobrina;;;;No;;Si;Si;Si;Si;No;Sí, una computadora que NO es una laptop;Si;No;No;Si;No;;Desconocida;Desconocida;Trabaja;Chofer;0,000135593;Hogar;;0;0,01625;2;34;;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Concluyó un nivel;;;;;;Secundaria;Secundaria;;;;;;1;;0,006620072;0;;No;;0,96;0,35;93;0,96;0,82;68;85;0,32;0,52;0,58;21;53;60;43;80;20;48;0,26;0,12;0,24;20;15;28;12;20;8;15;53;50;24;42;57;37;20;39;58;39;24;9;56;59;47;44;33;22;100;100;Si;No;Si;No;No;Si;No;85;96;35;un poco mas de tiempo en las cuestiones matemáticas y de  razonamiento  ;7,916534901;0;;
122044104;2do proceso;NI;;;;0;2003-04-20 00:00:00;Masculino;0;0;;;San luis de la paz GTO;Guanajuato;0;;;;0;Si;4;Propia;Familiares;7;Papa;Mama;Hermano;Hermana;Hermana;Hermana;Tia;;;;Si;1;Si;Si;Si;Si;Si;Sí, una computadora que NO es una laptop;No;No;Si;Si;No;;Primaria;Secundaria;Trabaja;Agricultor;0,000338983;Hogar;;0;0,025;4;16;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;Está cursando algún nivel;Está cursando algún nivel;;;;Preescolar;Preescolar;;;;;;1;;0,007836153;0;;No;;0,13;0,35;1;0,36;0,04;99;54;0,02;0,19;0,82;99;72;73;81;92;56;51;0,42;0,05;0,99;49;51;2;30;74;76;38;92;44;68;55;81;51;14;55;45;81;93;81;89;33;71;53;35;11;100;100;Si;No;Si;No;No;Si;Si;99;36;46,5;Estuvo muy buena, con varias preguntas, para reflexionar hasta de nosotros mismos, y darn darnos cuenta de nuestras habilidades y de lo que somos capases de hacer, en nuestro transcurso estudiantil;4,51650095;0;;
122043920;2do proceso;NI;BV;;;0;2004-12-29 00:00:00;Femenino;0;0;;;San Luis de la Paz;Guanajuato;0;;;;0;No;;Propia;Familiares;4;Madre;Padrastro;Hermanastro;Hermanastro;;;;;;;No;;Si;Si;Si;Si;No;Sí, una laptop;Si;No;No;Si;No;;Desconocida;Licenciatura (o grado después de preparatoria);Ninguno/No aplica;;0;Trabaja;Maestra de primaria;0,012;0,0075;2;12;;;18,14754098;21;24,30769231;30,5;Está cursando algún nivel;Está cursando algún nivel;;;;;;Secundaria;Primaria;;;;;;1;;0,008726625;1;Doble sistema renal;No;;0,5;0,46;15;0,88;0,55;55;54;0,18;0,24;0,99;51;84;60;57;34;71;66;0,65;0,23;0,5;30;67;14;9;3;46;3;14;23;34;12;28;5;14;39;9;12;24;16;14;12;17;35;37;26;100;80;Si;No;Si;No;No;Si;Si;99;88;26,5;No tengo ningún comentario;7,851258755;0;;
122044074;2do proceso;NI;;;;2;2001-10-19 00:00:00;Femenino;0;1;1;3 AÑOS;QUERETARO;Querétaro;1;EN LA INDUSTRIA;Medio tiempo;Vespertino;4000;Si;1;Propia;Familiares;5;Papa;mama;hermano;hermana;hija;;;;;;Si;2;Si;Si;No;Si;Si;No;Si;No;No;Si;No;;Secundaria;Secundaria;Trabaja;en la industria;6,77966E-05;Hogar;;0;0,0075;2;24;;;18,14754098;21;24,30769231;30,5;Concluyó un nivel;Concluyó un nivel;;;;;;Bachillerato;Bachillerato;;;;;;1;;0,003829029;0;;Si;mi hija hidrocefalia y espina bifida ;0,75;0,46;51;0,36;0,43;38;85;0,99;0,45;0,75;99;78;83;49;70;71;78;0,73;0,53;0,78;66;8;41;14;3;13;11;2;1;16;12;6;5;9;10;32;12;1;16;8;1;2;53;31;15;80;100;Si;No;Si;No;No;Si;Si;99;75;33,5;pues mi experiencia seria que los de soporte tecnico sean mas amables en cuestion de dudas que me surgieron antes de hacer la prueba en cuanto a la evaluacion me parecio que esta muy bien estructura  ;11,29523373;0;;
